T2M,T2M_RANGE,RH2M,GWETTOP,Cluster_Label,PCACOMP1,PCACOMP2,PCACOMP3
27.341333333333335,7.814666666666667,76.65,0.49466666666666664,0,-0.264433264511309,0.7806725541767022,1.300717640794302
27.516666666666666,9.171666666666667,73.00333333333333,0.46166666666666667,0,-0.448923731675213,1.23964327785565,0.40671017625426586
27.484,9.456999999999999,71.768,0.47000000000000003,0,-0.5315364405021877,1.2683121509136925,-0.15346550255723926
26.247142857142855,6.189285714285715,81.87142857142858,0.6728571428571428,1,0.46445840362362534,0.23759010587172774,0.014223612051520942
25.87,5.891666666666667,86.22333333333334,0.7566666666666667,1,0.8823302757077145,0.2002044284474167,0.4425971542167378
25.659,7.25,84.86699999999999,0.6990000000000001,1,0.6033821275271383,0.4486395463090594,0.008803717867141469
25.823333333333334,7.5360000000000005,82.47,0.6613333333333333,1,0.12295146296337169,0.9984442820723521,0.43379516164351
25.895,4.891666666666667,84.44166666666666,0.6616666666666667,1,0.5427582440653452,0.9591501632268449,0.8633974625449292
25.641000000000002,4.8950000000000005,85.388,0.687,1,1.0452046759831068,0.29249260920138576,-0.4622014497462779
24.851428571428574,4.184285714285714,88.56071428571428,0.8264285714285714,1,1.4420506094160206,-0.25032439207749385,-1.665628811441493
25.22,5.411666666666666,86.74666666666667,0.7966666666666667,1,1.5417136251692192,-0.004841758190328888,-1.7372265063644698
24.044999999999998,5.606,82.828,0.776,1,0.271488493549239,1.244761723351088,-2.575086650891317
24.64,4.9366666666666665,87.24666666666667,0.76,1,0.29624189481616986,1.5124279753210403,0.24848472110475484
25.103333333333335,5.1466666666666665,85.91166666666668,0.79,1,-0.5991727245541771,-1.4255533006293368,0.7835033118221887
24.857,4.606,85.05499999999999,0.75,1,-0.6372657154708352,-1.4573827050144814,0.09213934443602591
24.697333333333333,4.6786666666666665,86.9,0.7406666666666666,1,-0.5837774597011908,-1.4871229269929074,0.3473693072607085
24.97666666666667,5.136666666666667,86.27833333333332,0.745,1,-0.3308751615993604,-1.4085221834640163,0.22178491400074105
25.317,6.733,83.538,0.718,1,-0.5264115587713386,-1.211701502896773,0.13566918456247726
25.120833333333334,6.555,81.50833333333334,0.6391666666666667,1,-0.8150537957234152,-0.9566817155849948,-0.33289735071779275
26.51,8.421666666666667,77.46666666666667,0.5933333333333334,0,-0.9807589681280379,-0.30693114451506026,0.7971591752907807
26.286,7.196,80.95,0.567,1,-0.5636982705602361,-0.7264825564002549,0.9832251966107058
27.447999999999997,7.584666666666666,78.8,0.5393333333333333,0,-0.25487512150902725,-0.9961795834519016,1.5148620281925642
27.929999999999996,7.875,70.89333333333333,0.40166666666666667,0,-0.46639450384213843,0.8694664715410914,0.11111338355356702
27.928000000000004,7.664999999999999,68.582,0.392,0,-0.811992777453289,1.213735627411934,-0.07568895386462908
27.752,8.501333333333333,69.74666666666667,0.4293333333333333,0,-0.7546944919877359,1.1485631051056784,-0.12253364488651733
27.55333333333333,7.345,72.835,0.43166666666666664,0,-0.30947106850519684,1.085060672548749,0.33148312573860694
28.213,9.097,68.487,0.399,0,-0.44294170330114024,1.1454878229932397,-0.437911872921368
27.425,7.637142857142857,74.03928571428571,0.48142857142857143,0,0.04196688623394705,0.637224321707661,-0.41825421331934937
26.513333333333332,6.255,82.62166666666667,0.58,1,0.730977837042743,0.3629931968138102,0.47632443585908457
26.712,8.044,78.96000000000001,0.536,0,0.34644519853684164,0.7121015288323385,-0.057849203264757794
26.840666666666667,6.648,77.62933333333334,0.5326666666666667,0,0.2162576736164942,0.872331562004314,0.16540169640016306
