Cluster_Label,T2M,T2M_RANGE,RH2M,GWETTOP,PCACOMP1,PCACOMP2
1,-1.237115589149872,-1.4566184900305992,1.4225764995145045,1.5999734806402788,2.367161082770761,-0.3652877476134689
1,-1.4911973240370546,-2.407303829795525,2.0307086696248047,1.9122240482326978,2.297664637690896,-0.6059576117048334
1,-1.680848897002548,-1.2199710248596705,1.2501152726170184,1.942502891150751,0.7701770265946114,1.796438308572137
1,-1.5087497269525956,-1.2931554553978586,1.379439472232589,1.9803514447983164,0.03901872238238497,1.9086120989816904
1,-1.8730691142971458,-1.1088588967432982,0.9111442515890383,1.734335846089138,0.04266640725996295,0.6039495752680126
1,-1.4924816462016057,-1.2048355586899728,1.3815246457567891,1.5261688010275254,0.2030433894485649,-0.5645171477879748
1,-1.1600562592767607,-1.0404822025178382,1.2953809145382231,1.696487292441572,0.2542283682005129,-1.5007216119935542
1,-1.5470653381950612,-0.7676876828475125,0.7679188951454584,1.5829416314988742,-0.2445336533858884,-1.1193991665393848
1,-1.8392486306306128,-0.19253996839898077,0.3350281832982442,1.3369260327896966,-0.7161013914102222,-0.38953291954310093
1,-1.1895956690614535,-0.1612006502123117,0.7318627696228116,1.0492770250681953,-0.8253201813384505,-0.13333536771560658
1,-0.26638208644274264,0.09877323929073956,0.7980235879011164,0.6518672117687538,-0.8028798841651092,-0.04616005529573627
1,-0.5378021705513741,-1.0926550447263268,1.2105838578873687,0.5042578525432467,-0.6618908469951418,-0.19962964671822744
1,0.005466105054071072,-0.32680045653959816,0.41100669358633024,0.35097121027060474,-0.7455614667254307,0.27902044508253343
0,1.2363971624795802,1.4349678056132722,-0.7194738560835747,-0.33922420017393623,-0.6936039710553903,0.45347372838666206
0,1.3373081896943715,0.5108140477222879,-0.6111193033081137,-0.5838880648242728,-0.6569818916132232,1.041524306164909
0,0.6341418046022157,0.7068628506968497,-0.08435234175675044,-0.1315978487358601,-0.5248290858920627,1.3462651202940912
0,0.733248664966805,0.02113720105558175,-0.0701036560080424,-0.4343862779163873,-0.4485512427180458,1.22345111747927
0,0.5121311989697886,-0.41957196094445415,-0.18648240332752783,-0.45141812705779194,-0.6874175508822377,0.5456818538892683
0,0.3503066062362525,-0.006284702357754114,-0.3765372818354617,-0.5857804925066509,-0.9820180659287469,-0.16425386497296876
0,0.670378037102073,0.7733317130521792,-1.104579341334511,-0.8136828548273515,-1.2660350095936497,-0.3672076028370188
0,0.4736015340332331,0.22947244127378033,-0.8761101053420336,-0.8582900787691258,-1.16081202763895,-0.43416135718748744
