,Date,T2M,T2MDEW,T2M_RANGE,RH2M,GWETTOP,1_month_rainfall_aggregate,Cluster_Label,GMM_Cluster_Label
857,2004-10-21,26.354666666666667,24.086666666666666,4.107333333333333,87.67866666666667,0.7246666666666666,423.72415,1,1
858,2004-11-01,26.078333333333333,23.948333333333334,4.201666666666667,88.3,0.7799999999999999,423.72415,1,1
859,2004-11-11,26.067,24.351,3.3600000000000003,90.39399999999999,0.827,421.0948,1,1
860,2004-11-21,26.229285714285712,24.004285714285714,3.6957142857142857,87.75857142857141,0.8442857142857143,308.819,1,1
861,2004-12-01,25.855,23.57166666666667,4.528333333333333,87.52,0.84,292.2586,1,1
862,2004-12-11,25.594,23.605,3.3259999999999996,88.939,0.8869999999999999,423.72415,1,1
863,2004-12-21,24.552,21.441333333333333,5.048,83.202,0.8966666666666666,423.72415,1,1
864,2005-01-01,24.926666666666666,22.508333333333336,4.051666666666667,86.67,0.9133333333333334,423.72415,1,1
865,2005-01-11,24.665,21.722,4.721,83.94500000000001,0.869,291.25,1,1
866,2005-01-21,25.521333333333335,23.252666666666666,4.243333333333334,87.50399999999999,0.8746666666666666,250.6207,1,1
867,2005-02-01,25.245,22.429999999999996,5.1433333333333335,84.74,0.8383333333333333,209.4828,1,1
868,2005-02-11,25.214000000000002,21.666999999999998,5.798,81.14,0.791,92.0259,1,1
869,2005-02-21,25.665000000000003,22.4325,6.085833333333333,82.80583333333333,0.7241666666666666,16.9741,1,1
870,2005-03-01,26.28,23.09166666666667,5.623333333333334,83.105,0.6683333333333333,41.5776,1,1
871,2005-03-11,26.436,23.378,5.228,83.821,0.667,52.1896,1,1
872,2005-03-21,27.566666666666666,23.301333333333332,7.307333333333333,78.84133333333332,0.5713333333333334,67.1896,0,0
873,2005-04-01,26.945000000000004,24.575,4.398333333333333,87.46499999999999,0.6816666666666666,117.431,1,1
874,2005-04-11,27.669,24.271,6.508,82.649,0.633,130.8448,1,1
875,2005-04-21,28.31714285714286,24.444285714285712,6.189285714285715,80.4742857142857,0.5807142857142856,193.7328,1,1
876,2005-05-01,28.48,24.53833333333333,6.171666666666667,80.21166666666666,0.5816666666666667,178.8362,1,1
877,2005-05-11,29.623,24.174,8.913,74.364,0.496,167.2242,0,0
878,2005-05-21,29.829333333333334,23.96333333333333,7.914666666666666,72.536,0.44666666666666666,148.0604,0,0
879,2005-06-01,29.375,24.03333333333333,6.963333333333334,74.33833333333334,0.4283333333333333,81.181,0,0
880,2005-06-11,29.194,23.474,7.019,72.78999999999999,0.426,67.2586,0,0
881,2005-06-21,28.752857142857145,22.66142857142857,7.655,71.64785714285715,0.4107142857142857,6.069,0,0
882,2005-07-01,29.135,22.849999999999998,7.838333333333334,70.77666666666666,0.3983333333333334,11.7845,0,0
883,2005-07-11,28.266,22.475,6.917,72.432,0.418,37.1034,0,0
884,2005-07-21,28.666666666666668,22.344,7.679333333333333,70.30133333333333,0.3973333333333333,44.6552,0,0
885,2005-08-01,29.099999999999998,22.095,8.886666666666667,68.29166666666667,0.38166666666666665,50.1552,0,0
886,2005-08-11,29.45,21.95,8.774,66.44500000000001,0.35300000000000004,35.4483,0,0
887,2005-08-21,29.442666666666664,22.062,8.753333333333334,66.578,0.37533333333333335,50.7155,0,0
888,2005-09-01,28.235,22.849999999999998,7.228333333333333,73.98333333333333,0.445,106.6293,0,0
889,2005-09-11,28.119999999999997,22.429,7.081,72.58099999999999,0.414,111.3966,0,0
890,2005-09-21,29.412142857142857,21.763571428571428,10.155714285714286,66.03928571428571,0.3885714285714286,96.3879,0,0
891,2005-10-01,29.333333333333332,22.041666666666668,8.415,66.745,0.36833333333333335,112.8276,0,0
892,2005-10-11,27.937,23.214,6.726999999999999,77.006,0.476,199.2414,0,0
893,2005-10-21,27.023333333333333,23.625999999999998,6.121333333333333,82.77666666666667,0.5533333333333333,328.9655,1,1
894,2005-11-01,26.111666666666668,24.084999999999997,4.0616666666666665,88.94666666666667,0.7183333333333334,423.72415,1,1
895,2005-11-11,26.212,24.004,4.294,88.054,0.749,423.72415,1,1
896,2005-11-21,25.294285714285714,23.125,4.196428571428571,88.14999999999999,0.8150000000000001,423.72415,1,1
897,2005-12-01,25.703333333333333,23.07166666666667,6.359999999999999,85.99833333333333,0.7983333333333333,317.8362,1,1
898,2005-12-11,25.125,23.217000000000002,4.322,89.38300000000001,0.793,188.7931,1,1
899,2005-12-21,24.733333333333334,21.971333333333334,5.717333333333333,85.16000000000001,0.7906666666666666,114.431,1,1
900,2006-01-01,24.795,23.043333333333333,3.5100000000000002,90.11500000000001,0.7783333333333333,201.5345,1,1
901,2006-01-11,24.985999999999997,23.649,3.268,92.38,0.82,275.5517,1,1
902,2006-01-21,23.800666666666665,20.396666666666665,5.673333333333333,81.70333333333333,0.7973333333333333,258.4397,1,1
903,2006-02-01,25.334999999999997,22.365,5.1033333333333335,84.04166666666667,0.7833333333333333,173.0345,1,1
904,2006-02-11,25.282,22.386000000000003,5.085,84.36,0.771,31.8103,1,1
905,2006-02-21,25.258333333333336,22.476666666666663,5.8116666666666665,85.14166666666667,0.6933333333333334,69.9828,1,1
906,2006-03-01,26.285,24.33,4.183333333333334,89.28000000000002,0.7183333333333333,113.5172,1,1
907,2006-03-11,26.621,23.572,5.484,83.876,0.675,123.1121,1,1
908,2006-03-21,27.373333333333335,22.430666666666664,7.709333333333333,76.19200000000001,0.5653333333333334,112.6466,0,0
909,2006-04-01,28.53333333333333,22.71166666666667,9.113333333333333,73.00666666666667,0.49666666666666665,51.1466,0,0
910,2006-04-11,28.865,23.143,7.866,73.113,0.4720000000000001,111.2069,0,0
911,2006-04-21,29.076428571428572,23.035,8.839285714285714,72.04928571428572,0.46499999999999997,94.3879,0,0
912,2006-05-01,29.36,23.741666666666664,7.63,73.465,0.49833333333333335,123.8966,0,0
913,2006-05-11,29.076,23.830000000000002,7.066,74.695,0.46900000000000003,71.2672,0,0
914,2006-05-21,28.553333333333335,22.935999999999996,7.507333333333333,73.21733333333333,0.43866666666666665,69.319,0,0
915,2006-06-01,28.575,22.74,7.353333333333334,72.265,0.4166666666666667,34.0948,0,0
916,2006-06-11,29.407999999999998,22.44,9.652,68.725,0.4,19.319,0,0
917,2006-06-21,29.21142857142857,22.677857142857142,8.052857142857144,69.87928571428571,0.40499999999999997,9.8362,0,0
918,2006-07-01,28.386666666666667,22.115,6.881666666666667,70.37333333333333,0.4216666666666667,14.5603,0,0
919,2006-07-11,28.627999999999997,22.488,7.936,71.283,0.397,13.8534,0,0
920,2006-07-21,28.704,21.83,8.422666666666666,68.266,0.38333333333333336,33.0862,0,0
921,2006-08-01,29.293333333333333,21.57166666666667,9.558333333333334,65.965,0.32666666666666666,31.5172,0,0
922,2006-08-11,28.737000000000002,21.743000000000002,8.423,68.06800000000001,0.333,32.9655,0,0
923,2006-08-21,28.511333333333333,22.084666666666667,9.080666666666668,70.44533333333334,0.41800000000000004,28.0776,0,0
924,2006-09-01,28.77,22.72,8.483333333333334,71.72166666666668,0.44166666666666665,134.1293,0,0
925,2006-09-11,27.889,22.175,7.426,72.899,0.445,137.9828,0,0
926,2006-09-21,28.37142857142857,22.27642857142857,8.23,71.54,0.41428571428571426,148.2414,0,0
927,2006-10-01,28.89,21.853333333333335,11.015,68.76666666666667,0.39166666666666666,47.1724,0,0
928,2006-10-11,28.124000000000002,22.583,8.464,73.965,0.454,202.9741,0,0
929,2006-10-21,26.57,23.569333333333336,4.758666666666667,84.27733333333335,0.654,423.3362,1,1
930,2006-11-01,26.271666666666665,23.923333333333332,4.1866666666666665,87.19,0.7083333333333334,423.72415,1,1
931,2006-11-11,25.711000000000002,23.614,3.6060000000000003,88.417,0.8009999999999999,423.72415,1,1
932,2006-11-21,26.082142857142856,23.80785714285714,4.280714285714286,87.5592857142857,0.8428571428571427,342.5431,1,1
