Date,T2M,T2MDEW,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PS,WS2M,WS2M_MAX,WS2M_MIN,GWETTOP,GWETROOT,GWETPROF,1_month_rainfall_aggregate,1_month_rainfall_aggregate_avg
1998-12-11,25.669,23.315,25.821999999999996,4.045,28.093,24.052,17.945,87.255,100.501,2.691,3.819,1.6149999999999998,0.727,0.668,0.655,335.3104,356.7336
1998-12-21,25.079333333333334,22.254666666666665,25.077333333333335,4.526666666666666,27.62066666666667,23.092666666666666,16.842,84.912,100.51733333333333,3.008,4.510666666666666,1.9246666666666667,0.7113333333333334,0.6519999999999999,0.644,465.3018,339.5899
1999-01-01,24.810000000000002,23.338333333333335,24.78,2.9299999999999997,26.598333333333333,23.661666666666665,17.971666666666668,91.57333333333334,100.35333333333334,3.546666666666667,4.88,2.5083333333333333,0.88,0.8516666666666667,0.8233333333333334,372.7586,301.2839
1999-01-11,24.805,22.31,24.901999999999997,5.063000000000001,27.740999999999996,22.677,16.864,86.356,100.511,2.968,4.502000000000001,1.7189999999999999,0.843,0.851,0.851,394.6897,237.2716
1999-01-21,24.326,21.318666666666665,24.289333333333335,4.998666666666667,27.216,22.215333333333334,15.901333333333334,83.758,100.47133333333333,3.131333333333333,4.468,1.9266666666666665,0.8373333333333334,0.836,0.838,357.1638,180.1767
1999-02-01,25.473333333333333,23.19,25.661666666666665,5.448333333333333,28.631666666666664,23.185000000000002,17.771666666666665,87.54166666666667,100.48,2.33,3.866666666666667,0.7583333333333333,0.7933333333333333,0.7766666666666667,0.7766666666666667,252.388,143.8716
1999-02-11,25.445,22.889000000000003,25.597,5.0009999999999994,28.406,23.409,17.432,86.119,100.63000000000001,2.86,4.186,1.7630000000000003,0.772,0.752,0.75,207.7586,107.4868
1999-02-21,25.785833333333333,23.561666666666667,25.885,4.0375,28.200833333333335,24.16416666666667,18.173333333333336,87.80166666666666,100.53750000000001,3.215833333333333,4.514166666666667,2.0675,0.8016666666666667,0.7708333333333334,0.7658333333333333,130.3534,77.2302
1999-03-01,25.528333333333332,22.540000000000003,25.80666666666667,6.051666666666667,29.0,22.948333333333334,17.16,84.04166666666667,100.28666666666668,2.4133333333333336,3.728333333333333,1.5166666666666666,0.7466666666666667,0.7283333333333334,0.73,95.3362,64.8802
1999-03-11,25.958999999999996,21.318,26.145999999999997,7.814,30.081,22.269,16.119,76.819,100.14500000000001,1.639,2.5149999999999997,0.795,0.697,0.664,0.67,28.2414,65.8649
1999-03-21,27.287333333333333,22.782,27.91866666666667,8.477333333333332,31.995333333333335,23.517333333333333,17.410666666666668,78.24266666666666,100.26733333333333,1.5793333333333335,2.3453333333333335,0.896,0.5893333333333334,0.5726666666666667,0.584,8.5259,71.8262
1999-04-01,27.34,23.061666666666667,28.138333333333332,6.251666666666666,31.00333333333333,24.751666666666665,17.69333333333333,78.53166666666667,100.26833333333333,2.0566666666666666,3.223333333333333,0.9316666666666666,0.5366666666666667,0.5266666666666667,0.5333333333333333,71.3448,78.3716
1999-04-11,27.887,23.891,28.264,7.390000000000001,32.21,24.819,18.616,80.343,100.136,3.7950000000000004,5.282,2.508,0.562,0.542,0.541,123.6638,91.55
1999-04-21,27.38,23.34714285714286,27.93285714285714,7.6414285714285715,31.764285714285712,24.12357142857143,18.032142857142855,80.1907142857143,100.08714285714287,4.319999999999999,5.735,2.962142857142857,0.5678571428571428,0.5464285714285715,0.5457142857142857,133.9741,104.1287
1999-05-01,28.73166666666667,23.266666666666666,29.395,8.901666666666666,33.80833333333333,24.905,17.925,74.10666666666667,100.15166666666666,3.6,4.9816666666666665,2.505,0.4716666666666667,0.49833333333333335,0.51,101.4655,133.4764
1999-05-11,27.828000000000003,23.333000000000002,28.46,6.898999999999999,31.762999999999998,24.863,17.997999999999998,77.876,100.137,3.4939999999999998,4.827,2.107,0.483,0.495,0.497,85.9396,159.3523
1999-05-21,27.585333333333335,23.305333333333333,28.159333333333333,6.019333333333333,31.154,25.134666666666664,17.96066666666667,78.50266666666667,100.17533333333334,5.057333333333333,6.371333333333333,3.802,0.474,0.4826666666666667,0.482,104.5431,161.1474
1999-06-01,27.465,23.145,28.105,6.4799999999999995,31.320000000000004,24.836666666666662,17.77,78.67666666666666,100.325,4.631666666666667,6.140000000000001,3.435,0.4716666666666667,0.48166666666666663,0.48,77.181,108.7931
1999-06-11,27.083999999999996,22.613999999999997,27.639999999999997,5.9879999999999995,30.691000000000003,24.701,17.225,77.525,100.207,5.995,7.412000000000001,4.659000000000001,0.479,0.488,0.484,38.2328,49.7503
1999-06-21,28.569285714285716,21.78357142857143,29.627142857142854,10.075000000000001,34.2,24.12642857142857,16.382857142857144,69.40142857142857,100.24714285714286,3.869285714285714,5.235,2.6207142857142856,0.41428571428571426,0.4564285714285714,0.4628571428571429,9.4828,14.0302
1999-07-01,28.083333333333332,21.965000000000003,29.175,8.766666666666667,33.13666666666666,24.368333333333336,16.569999999999997,71.41666666666667,100.13,5.073333333333333,6.405,3.5683333333333334,0.40833333333333327,0.44,0.44333333333333336,7.3017,21.0032
1999-07-11,27.927,21.655,28.913999999999998,7.691,32.516999999999996,24.823,16.259,70.673,100.167,5.345000000000001,6.709999999999999,3.968,0.403,0.429,0.434,16.5948,36.7463
1999-07-21,28.07133333333333,21.783333333333335,28.89,7.563999999999999,32.571999999999996,25.006666666666668,16.384666666666668,70.50066666666666,100.19133333333333,6.0553333333333335,7.4206666666666665,4.650666666666667,0.4073333333333334,0.42,0.4213333333333333,22.5172,52.298
1999-08-01,27.923333333333332,21.566666666666666,28.72,8.123333333333333,32.855,24.735,16.153333333333332,70.375,100.20833333333333,5.4816666666666665,6.773333333333333,4.178333333333334,0.4166666666666667,0.44,0.4366666666666667,23.431,53.6175
1999-08-11,28.621,21.891,29.555,9.14,33.835,24.695,16.481,69.126,100.232,4.419,5.681,3.053,0.40800000000000003,0.43200000000000005,0.43200000000000005,27.3707,60.8282
1999-08-21,28.306,21.874000000000002,29.244000000000003,8.18,33.10066666666667,24.922,16.447333333333333,69.82400000000001,100.27466666666666,4.498,5.8886666666666665,2.9406666666666665,0.3993333333333334,0.422,0.4246666666666667,32.8448,70.2537
1999-09-01,28.105,21.441666666666666,28.891666666666666,8.318333333333333,33.05833333333333,24.741666666666664,16.029999999999998,69.19666666666667,100.33666666666666,5.016666666666667,6.510000000000001,3.483333333333333,0.40166666666666667,0.4166666666666667,0.4183333333333333,34.4052,93.3828
1999-09-11,29.389,21.506999999999998,30.589,9.778,35.001,25.224,16.119,64.975,100.151,4.456,5.61,2.955,0.33799999999999997,0.41,0.41,26.0431,99.7816
1999-09-21,28.337142857142855,22.330714285714286,29.35571428571429,7.99,33.01357142857143,25.02285714285714,16.937857142857144,71.89285714285714,100.22142857142856,2.812857142857143,3.9514285714285715,1.8614285714285714,0.43857142857142856,0.4342857142857143,0.42642857142857143,74.4138,127.15
1999-10-01,26.59166666666667,23.205,27.066666666666666,6.015000000000001,30.183333333333334,24.165000000000003,17.853333333333335,82.625,100.08333333333333,2.9866666666666664,4.526666666666666,1.625,0.5283333333333333,0.5183333333333334,0.51,221.9052,147.3385
1999-10-11,26.47,23.049,27.067,5.914,29.996,24.082,17.665,82.41900000000001,100.229,2.992,4.3469999999999995,1.918,0.5349999999999999,0.522,0.519,337.7069,205.3934
1999-10-21,26.358,23.062666666666665,26.733999999999998,6.220666666666667,30.056,23.833333333333332,17.712,83.10533333333333,100.188,3.457333333333333,4.935333333333333,1.9826666666666666,0.5813333333333334,0.5493333333333333,0.5453333333333333,359.4569,260.2779
1999-11-01,27.138333333333335,22.21666666666667,28.11,9.881666666666666,32.555,22.675,16.815,76.84333333333333,100.30833333333334,2.733333333333333,3.966666666666667,1.7750000000000001,0.525,0.5266666666666667,0.5333333333333333,323.319,306.6902
1999-11-11,26.110000000000003,23.051,26.395999999999997,4.683,29.004,24.321,17.645,83.827,100.46000000000001,3.1550000000000002,4.415,1.9490000000000003,0.5780000000000001,0.548,0.546,335.112,324.5644
1999-11-21,25.47214285714286,23.399285714285718,25.675,4.03,27.86285714285714,23.833571428571428,18.035714285714285,88.65928571428572,100.33357142857143,2.65,3.9050000000000002,1.3885714285714286,0.6892857142857143,0.6171428571428572,0.6035714285714285,383.3448,337.5647
1999-12-01,25.44333333333333,22.94666666666667,25.540000000000003,4.78,28.356666666666666,23.578333333333333,17.496666666666666,86.43833333333333,100.57833333333333,3.078333333333333,4.565,1.8099999999999998,0.7433333333333333,0.71,0.7016666666666667,303.5345,341.21
1999-12-11,25.131,22.786,25.294,4.965999999999999,27.912,22.948,17.395,87.29400000000001,100.466,3.1420000000000003,4.475,2.05,0.705,0.664,0.666,314.931,356.7336
1999-12-21,24.682000000000002,20.997333333333334,24.536,4.992666666666667,27.608,22.618666666666666,15.600666666666665,80.65933333333332,100.53533333333333,3.232666666666667,4.812666666666667,2.1473333333333335,0.702,0.6613333333333333,0.6606666666666666,255.8966,339.5899
2000-01-01,24.735,22.558333333333334,24.814999999999998,3.9333333333333336,27.06833333333333,23.136666666666667,17.153333333333332,88.0,100.32666666666667,3.8183333333333334,5.361666666666667,2.495,0.6433333333333334,0.6116666666666667,0.6166666666666667,336.7759,301.2839
2000-01-11,25.238,23.168,25.376,4.012,27.621,23.61,17.775,88.575,100.34,3.165,4.5280000000000005,1.973,0.661,0.617,0.617,340.4483,237.2716
2000-01-21,25.008666666666667,20.652,25.444,6.177333333333333,28.670666666666666,22.494000000000003,15.221333333333332,77.64533333333334,100.64733333333334,3.5006666666666666,5.0553333333333335,2.2706666666666666,0.5519999999999999,0.5493333333333333,0.558,282.7672,180.1767
2000-02-01,26.045,23.098333333333333,26.47,5.223333333333334,29.30666666666667,24.08666666666667,17.691666666666666,84.42666666666666,100.52499999999999,3.5500000000000003,4.913333333333333,2.4216666666666664,0.5933333333333334,0.5466666666666667,0.54,247.5259,143.8716
2000-02-11,25.893,21.059,26.772000000000002,7.851999999999999,30.375,22.519,15.607,76.137,100.436,2.63,3.874,1.568,0.51,0.523,0.53,120.181,107.4868
2000-02-21,26.785384615384615,22.439230769230768,27.679230769230767,6.162307692307692,30.43307692307692,24.267692307692307,17.02,78.11615384615385,100.30615384615385,2.216153846153846,3.5215384615384617,1.0484615384615386,0.49,0.4938461538461538,0.49769230769230766,159.6379,77.2302
2000-03-01,27.118333333333336,22.488333333333333,27.958333333333332,6.265000000000001,30.868333333333336,24.603333333333335,17.06833333333333,76.98,100.38666666666667,2.9233333333333333,4.253333333333333,1.6449999999999998,0.48,0.4916666666666667,0.49499999999999994,111.9655,64.8802
2000-03-11,28.464,21.954,29.880000000000003,9.289,33.940999999999995,24.651,16.584,70.649,100.326,2.007,3.3840000000000003,0.865,0.437,0.47400000000000003,0.48,96.8104,65.8649
2000-03-21,27.95133333333333,21.014,29.239333333333335,8.513333333333334,32.919999999999995,24.404,15.719333333333333,68.62533333333334,100.29533333333333,2.542666666666667,4.12,1.1900000000000002,0.3993333333333334,0.44266666666666665,0.448,63.5776,71.8262
2000-04-01,28.40833333333333,22.823333333333334,29.43166666666667,8.049999999999999,32.97833333333333,24.92833333333333,17.465,73.43666666666667,100.16000000000001,1.9000000000000001,3.0866666666666664,0.7366666666666667,0.47500000000000003,0.46166666666666667,0.4583333333333333,49.2155,78.3716
2000-04-11,29.943,22.446,31.238,9.969,35.675,25.708,17.137,67.363,100.15599999999999,1.7109999999999999,3.246,0.608,0.41899999999999993,0.45499999999999996,0.45600000000000007,61.4828,91.55
2000-04-21,30.099285714285713,22.34857142857143,31.24285714285714,10.143571428571429,35.8,25.655,17.012142857142855,65.92357142857144,100.13571428571429,3.0564285714285715,4.589285714285714,1.6692857142857143,0.4057142857142857,0.4335714285714286,0.43857142857142856,61.0172,104.1287
2000-05-01,30.39833333333333,22.385,31.48,8.353333333333333,34.958333333333336,26.603333333333335,17.036666666666665,64.22,100.23666666666666,2.348333333333333,3.97,1.02,0.37166666666666665,0.415,0.42166666666666663,77.3276,133.4764
2000-05-11,30.443,22.502000000000002,31.525,9.293000000000001,35.785000000000004,26.494,17.163,65.09400000000001,100.201,3.4530000000000003,4.82,2.095,0.376,0.41200000000000003,0.414,64.681,159.3523
2000-05-21,30.014,22.602,31.125999999999998,8.234666666666666,34.84,26.60666666666667,17.247999999999998,66.54933333333334,100.10533333333333,4.428,5.741333333333333,3.0780000000000003,0.38,0.414,0.412,96.6552,161.1474
2000-06-01,28.958333333333332,22.103333333333335,29.72666666666667,6.963333333333334,33.03,26.06833333333333,16.775000000000002,67.99,99.82333333333334,6.5633333333333335,8.049999999999999,4.79,0.4066666666666667,0.43333333333333335,0.43166666666666664,72.7931,108.7931
2000-06-11,28.073,21.767,28.814999999999998,7.3469999999999995,32.423,25.072,16.339,70.131,100.292,5.358,6.88,3.7159999999999997,0.41500000000000004,0.43099999999999994,0.43099999999999994,67.0776,49.7503
2000-06-21,28.292857142857144,22.13714285714286,29.103571428571428,7.422142857142857,32.67285714285715,25.252857142857145,16.75857142857143,70.93714285714286,100.06785714285715,5.472142857142857,6.762142857142857,4.3064285714285715,0.4107142857142857,0.4271428571428571,0.4278571428571429,19.7845,14.0302
2000-07-01,28.256666666666664,21.348333333333333,29.11,8.201666666666666,33.18833333333333,24.985,16.011666666666667,68.13333333333334,99.88166666666666,6.396666666666666,7.576666666666667,5.178333333333334,0.38833333333333336,0.415,0.42,12.4397,21.0032
2000-07-11,28.893,21.155,29.826999999999998,8.981,34.150999999999996,25.166999999999998,15.812999999999999,65.367,100.03099999999999,5.797,7.215000000000001,4.324,0.373,0.41200000000000003,0.413,14.0517,36.7463
2000-07-21,28.840666666666667,21.778000000000002,29.84466666666667,9.405333333333333,34.28733333333333,24.88266666666667,16.414,68.36733333333333,100.10733333333333,4.056666666666667,5.485333333333333,2.694666666666667,0.42533333333333334,0.43666666666666665,0.428,24.6724,52.298
2000-08-01,27.62,22.456666666666667,28.38,7.253333333333333,31.731666666666666,24.476666666666663,17.07,74.77,100.05666666666667,3.228333333333333,4.69,1.9316666666666666,0.47333333333333333,0.49333333333333335,0.4883333333333333,52.7586,53.6175
2000-08-11,27.732999999999997,21.769,28.541000000000004,7.617,32.208000000000006,24.592000000000002,16.357999999999997,71.638,100.196,4.4990000000000006,6.223000000000001,2.835,0.44400000000000006,0.47400000000000003,0.476,78.9914,60.8282
2000-08-21,27.772,22.107333333333333,28.446,6.956,31.892666666666667,24.939333333333334,16.703333333333333,72.69133333333333,100.18066666666667,5.8933333333333335,7.414666666666666,4.426,0.44333333333333336,0.4646666666666667,0.466,94.8879,70.2537
2000-09-01,29.069999999999997,21.995,30.11,10.085,34.81666666666667,24.733333333333334,16.580000000000002,67.99,100.19333333333333,4.198333333333333,5.13,3.0433333333333334,0.405,0.45,0.45333333333333337,79.7845,93.3828
2000-09-11,28.589999999999996,22.154,29.466,9.238,33.86,24.619,16.754,70.306,100.213,3.4170000000000003,4.723000000000001,2.403,0.446,0.457,0.458,132.6293,99.7816
2000-09-21,27.387857142857143,22.925714285714285,28.05857142857143,6.560714285714285,31.162857142857145,24.599999999999998,17.550714285714285,77.81285714285715,100.16571428571429,3.016428571428572,4.452857142857143,1.8214285714285714,0.48357142857142854,0.48928571428571427,0.485,231.9396,127.15
2000-10-01,26.643333333333334,22.42833333333333,27.271666666666665,6.713333333333334,30.506666666666664,23.791666666666668,16.976666666666667,78.91666666666667,100.38,3.3183333333333334,4.881666666666667,1.8833333333333335,0.49000000000000005,0.4883333333333333,0.48500000000000004,309.2155,147.3385
2000-10-11,27.330000000000002,22.824,27.972,8.026,31.921,23.896,17.437,78.16900000000001,100.255,3.9909999999999997,5.3740000000000006,2.7489999999999997,0.502,0.504,0.501,238.1724,205.3934
2000-10-21,27.915333333333333,21.456666666666667,28.887333333333334,8.620000000000001,32.779333333333334,24.159333333333333,16.101333333333333,70.29400000000001,100.26933333333334,3.1053333333333333,4.272666666666667,1.9186666666666667,0.444,0.4766666666666666,0.48000000000000004,137.0345,260.2779
2000-11-01,27.463333333333335,21.90833333333333,28.478333333333335,6.364999999999999,31.328333333333333,24.961666666666662,16.50166666666667,72.89833333333333,100.39166666666667,2.0666666666666664,3.455,0.9216666666666667,0.49333333333333335,0.47333333333333333,0.4716666666666667,108.4914,306.6902
2000-11-11,27.169,22.243000000000002,27.957,5.724,30.568,24.846,16.833,75.377,100.288,3.8240000000000003,5.348,2.3760000000000003,0.483,0.495,0.491,237.4914,324.5644
2000-11-21,25.763571428571428,23.254285714285714,25.916428571428572,4.923571428571429,28.573571428571427,23.650000000000002,17.908571428571427,86.5307142857143,100.32214285714285,3.0092857142857143,4.447142857142857,1.7207142857142856,0.7821428571428571,0.7114285714285714,0.687142857142857,274.4741,337.5647
2000-12-01,26.025000000000002,23.17,26.276666666666667,5.646666666666667,29.168333333333333,23.52,17.741666666666667,84.78333333333333,100.52333333333333,2.3699999999999997,3.723333333333333,1.2816666666666667,0.735,0.6966666666666667,0.6966666666666667,227.8448,341.21
2000-12-11,24.717,21.147,24.82,4.817,27.535000000000004,22.721,15.680000000000001,80.99300000000001,100.558,3.505,4.991,2.404,0.6910000000000001,0.656,0.661,151.6552,356.7336
2000-12-21,25.22266666666667,23.20266666666667,25.259333333333334,3.8753333333333333,27.499333333333333,23.623333333333335,17.826,88.82733333333334,100.336,3.6426666666666665,5.051333333333333,2.448666666666667,0.7200000000000001,0.6613333333333333,0.654,391.7414,339.5899
2001-01-01,25.161666666666665,22.375,25.40833333333333,5.18,28.19333333333333,23.013333333333335,16.916666666666668,84.92833333333333,100.48666666666666,2.908333333333333,4.251666666666666,1.7716666666666665,0.7166666666666667,0.6783333333333333,0.6766666666666667,382.862,301.2839
2001-01-11,24.601,21.857999999999997,24.788,5.071,27.52,22.447,16.413999999999998,85.144,100.517,3.021,4.431,1.807,0.6759999999999999,0.64,0.644,410.9914,237.2716
2001-01-21,24.669333333333334,22.796,24.731333333333335,3.8926666666666665,26.974,23.082,17.39466666666667,89.56733333333334,100.40733333333333,3.432,4.758,2.288,0.7226666666666667,0.6586666666666667,0.6513333333333333,289.6724,180.1767
2001-02-01,24.561666666666667,22.445000000000004,24.891666666666666,5.501666666666666,27.715,22.213333333333335,17.038333333333334,88.38499999999999,100.37666666666667,2.3666666666666667,3.466666666666667,1.2816666666666665,0.7833333333333333,0.7416666666666667,0.725,329.9827,143.8716
2001-02-11,23.860999999999997,20.456,23.961,6.817,27.742,20.925,15.075999999999999,81.944,100.502,2.143,3.3659999999999997,1.158,0.71,0.679,0.6849999999999999,249.9569,107.4868
2001-02-21,25.209166666666665,21.587500000000002,25.528333333333336,8.003333333333332,29.705,21.704166666666666,16.16,81.67666666666666,100.52499999999999,2.07,2.9783333333333335,1.2725,0.6466666666666666,0.6166666666666667,0.625,66.5086,77.2302
2001-03-01,26.23,21.64,26.888333333333332,7.418333333333333,30.465,23.046666666666667,16.175,77.09333333333333,100.645,2.486666666666667,3.7449999999999997,1.5566666666666666,0.5533333333333333,0.55,0.56,16.1121,64.8802
2001-03-11,26.954,20.887999999999998,27.895,9.315,32.483,23.17,15.472999999999999,72.042,100.522,2.184,3.664,1.19,0.479,0.506,0.517,6.3966,65.8649
2001-03-21,29.622666666666667,21.53533333333333,31.006666666666668,10.988,35.837333333333326,24.85,16.184,64.98733333333334,100.20933333333332,1.8513333333333333,3.3833333333333333,0.676,0.40800000000000003,0.458,0.466,21.7845,71.8262
2001-04-01,29.22666666666667,22.355,30.785,8.235,34.015,25.776666666666667,17.01,68.79,100.30499999999999,2.1216666666666666,3.645,0.8383333333333334,0.405,0.435,0.44,45.0604,78.3716
2001-04-11,27.536,23.428,28.312,5.659000000000001,30.895999999999997,25.238999999999997,18.06,79.292,100.444,1.966,3.1060000000000003,0.906,0.515,0.487,0.47800000000000004,130.8966,91.55
2001-04-21,28.445714285714285,23.396428571428572,29.466428571428573,6.837142857142857,32.40571428571429,25.567857142857143,18.087857142857143,75.66428571428571,100.20285714285714,1.9221428571428572,3.1878571428571427,0.9335714285714286,0.4907142857142857,0.49642857142857144,0.4928571428571429,150.3793,104.1287
2001-05-01,29.418333333333333,24.208333333333332,30.180000000000003,8.731666666666667,34.309999999999995,25.58,18.993333333333332,75.5,100.13499999999999,2.8333333333333335,4.1466666666666665,1.5616666666666665,0.4816666666666667,0.49499999999999994,0.49333333333333335,144.2586,133.4764
2001-05-11,29.666000000000004,24.349,30.306,7.631,34.126,26.494,19.153,74.75,100.152,3.97,5.213,2.762,0.446,0.475,0.4779999999999999,62.0431,159.3523
2001-05-21,28.966666666666665,23.374000000000002,29.780666666666665,7.241333333333333,33.214666666666666,25.969333333333335,18.082666666666668,73.59466666666667,100.16866666666667,4.609333333333334,5.808000000000001,3.436,0.42666666666666664,0.454,0.4566666666666667,50.1638,161.1474
2001-06-01,27.3,23.708333333333332,27.775000000000002,5.631666666666667,30.64833333333333,25.015,18.453333333333333,81.93666666666667,99.98833333333333,4.496666666666667,5.803333333333334,3.375,0.6133333333333333,0.545,0.5166666666666667,48.0,108.7931
2001-06-11,27.411,23.408,27.945,6.273,31.133,24.859,18.085,79.863,100.125,4.79,6.175,3.397,0.522,0.531,0.532,44.7672,49.7503
2001-06-21,28.192857142857143,22.797857142857143,28.842857142857145,7.343571428571429,32.496428571428574,25.152142857142856,17.42142857142857,74.07142857142857,100.2057142857143,5.527142857142857,6.82,4.3100000000000005,0.4557142857142857,0.4857142857142857,0.4921428571428571,19.3793,14.0302
2001-07-01,28.224999999999998,22.933333333333334,28.983333333333334,6.9433333333333325,32.32333333333333,25.383333333333336,17.56833333333333,74.34333333333333,100.14833333333333,6.253333333333334,7.44,5.1466666666666665,0.4483333333333333,0.47,0.4716666666666667,9.181,21.0032
2001-07-11,27.679000000000002,22.127000000000002,28.435000000000002,7.328999999999999,31.891,24.561,16.706,73.3,100.237,4.928,6.357,3.53,0.446,0.47000000000000003,0.471,22.181,36.7463
2001-07-21,27.691333333333333,22.346,28.478666666666665,7.587999999999999,32.208666666666666,24.619333333333334,16.958666666666666,74.666,100.122,4.55,5.855333333333333,3.4406666666666665,0.4806666666666667,0.47866666666666663,0.47600000000000003,87.3017,52.298
2001-08-01,27.060000000000002,22.468333333333334,27.71666666666667,7.1433333333333335,31.363333333333333,24.22,17.07,77.27,100.17,5.213333333333334,6.640000000000001,4.153333333333333,0.5266666666666667,0.53,0.5266666666666667,84.0604,53.6175
2001-08-11,28.267000000000003,22.687,28.96,8.265,33.07899999999999,24.819,17.286,73.338,100.283,4.733,6.128,3.4770000000000003,0.45499999999999996,0.489,0.496,71.5345,60.8282
2001-08-21,28.513333333333332,22.39466666666667,29.264,7.723333333333333,33.16133333333333,25.441333333333333,17.016666666666666,71.18733333333333,100.18066666666667,5.587999999999999,6.798666666666667,4.334666666666666,0.4246666666666667,0.46066666666666667,0.4653333333333334,14.7155,70.2537
2001-09-01,29.081666666666667,21.62833333333333,30.111666666666668,10.299999999999999,35.09166666666666,24.78833333333333,16.245,66.92666666666666,100.17333333333333,4.758333333333334,5.8500000000000005,3.5283333333333338,0.41,0.4466666666666667,0.45,20.1724,93.3828
2001-09-11,29.125999999999998,21.766,30.286,9.744,34.708,24.964000000000002,16.386000000000003,67.018,100.209,2.873,4.41,1.3539999999999999,0.40800000000000003,0.43099999999999994,0.43499999999999994,66.8621,99.7816
2001-09-21,27.60928571428571,22.457857142857144,28.291428571428572,6.978571428571429,31.752857142857145,24.773571428571426,17.062142857142856,74.92785714285715,100.19214285714285,4.474285714285714,6.208571428571429,2.900714285714286,0.4564285714285714,0.4571428571428572,0.4521428571428571,107.1379,127.15
2001-10-01,27.271666666666665,22.776666666666667,27.793333333333333,7.0183333333333335,31.705,24.688333333333333,17.415000000000003,78.19,100.11500000000001,4.613333333333333,6.233333333333333,3.2716666666666665,0.5399999999999999,0.505,0.49333333333333335,179.5862,147.3385
2001-10-11,27.689999999999998,22.937,28.343,7.795,32.275,24.479999999999997,17.543,77.011,100.277,4.085,5.5009999999999994,2.936,0.488,0.5,0.5,173.7758,205.3934
2001-10-21,27.35533333333333,23.132,28.084666666666667,6.230666666666667,30.948666666666668,24.718666666666664,17.77,78.86266666666667,100.23933333333333,2.3826666666666667,3.444666666666667,1.3993333333333333,0.48666666666666664,0.49266666666666664,0.49066666666666664,204.8534,260.2779
2001-11-01,28.02,22.37,28.831666666666667,6.510000000000001,31.85166666666667,25.34166666666667,16.956666666666667,72.78333333333333,100.37,1.6033333333333335,2.645,0.7716666666666666,0.47333333333333333,0.48333333333333334,0.48333333333333334,206.6897,306.6902
2001-11-11,26.537,23.476,27.016000000000002,5.513,29.768,24.255000000000003,18.122,84.093,100.283,2.552,3.7350000000000003,1.501,0.562,0.525,0.518,266.112,324.5644
2001-11-21,25.905,22.992142857142856,26.068571428571428,4.112857142857143,28.353571428571428,24.239285714285717,17.577142857142857,84.31142857142858,100.47285714285714,2.995,4.422142857142857,1.9100000000000001,0.6778571428571428,0.615,0.6021428571428571,253.112,337.5647
2001-12-01,25.59,23.456666666666667,25.816666666666666,3.6816666666666666,27.746666666666666,24.06833333333333,18.075,88.27166666666666,100.45166666666667,2.563333333333333,3.813333333333333,1.4633333333333332,0.6699999999999999,0.61,0.61,309.0948,341.21
2001-12-11,25.095,20.298,25.158,6.25,28.662,22.411,14.869,75.613,100.731,2.853,4.220000000000001,1.846,0.596,0.576,0.584,299.5862,356.7336
2001-12-21,25.444666666666667,23.564,25.545333333333335,3.4686666666666666,27.540000000000003,24.067333333333334,18.13533333333333,89.56133333333334,100.74066666666667,3.272666666666667,4.523333333333334,2.2426666666666666,0.74,0.6713333333333333,0.6573333333333333,300.5,339.5899
2002-01-01,25.47666666666667,23.36,25.498333333333335,3.6999999999999997,27.753333333333334,24.051666666666666,17.923333333333332,88.27,100.68333333333334,3.8000000000000003,5.335,2.5483333333333333,0.7733333333333334,0.7283333333333334,0.7166666666666667,180.8276,301.2839
2002-01-11,24.721,21.145,24.781,5.36,27.714,22.353,15.789000000000001,81.02000000000001,100.59299999999999,3.084,4.601,1.955,0.719,0.692,0.696,97.6034,237.2716
2002-01-21,25.21333333333333,22.133333333333333,25.555999999999997,5.882666666666666,28.634,22.752666666666666,16.722666666666665,83.67933333333333,100.514,2.3786666666666667,3.6406666666666667,1.3633333333333333,0.6446666666666666,0.6106666666666667,0.6173333333333333,107.8017,180.1767
2002-02-01,25.981666666666666,23.175,26.12,4.215,28.531666666666666,24.313333333333333,17.783333333333335,85.01166666666667,100.58833333333332,4.0249999999999995,5.308333333333334,3.0,0.6699999999999999,0.6216666666666667,0.6183333333333333,142.5259,143.8716
2002-02-11,25.218,21.918,25.584,5.701,28.476,22.776,16.468,82.518,100.644,3.069,4.359,2.032,0.674,0.627,0.622,136.8707,107.4868
2002-02-21,25.897499999999997,22.021666666666665,26.450833333333332,6.281666666666666,29.5325,23.245833333333334,16.515,79.995,100.79916666666666,3.0124999999999997,4.5525,1.7474999999999998,0.5766666666666667,0.5666666666666667,0.5766666666666667,60.7241,77.2302
2002-03-01,26.540000000000003,21.653333333333336,27.493333333333336,7.671666666666667,31.03333333333333,23.361666666666668,16.215,76.03166666666667,100.47333333333334,2.64,4.156666666666666,1.45,0.5,0.5166666666666667,0.5266666666666667,25.7672,64.8802
2002-03-11,27.307,22.137999999999998,28.407999999999998,7.938,31.969,24.032,16.681,75.045,100.557,2.871,4.3870000000000005,1.5779999999999998,0.46900000000000003,0.49399999999999994,0.5,35.7672,65.8649
2002-03-21,28.44333333333333,22.424,29.716,8.417333333333334,33.31666666666667,24.900666666666666,17.062,72.03266666666667,100.33999999999999,2.3400000000000003,3.788,1.1193333333333333,0.432,0.458,0.4633333333333333,46.4483,71.8262
